
bea79601-6cee-4128-9c5f-bccaf3b59722,bf60b0b2-4738-43d4-957e-517ab8ab7d08,2024-07-04,62240.65376116091
9912aca5-d3e7-4957-a1ae-7cba1a7ad0e3,7faf1b1e-0163-4ef7-ae3a-5de4788de97d,2024-07-08,268953.3436403548
c446f763-00e7-4331-9368-8cd26f244cbf,0b898181-ea9c-4d69-b20a-2f62fa44f1c4,2024-07-08,77143.9256077027
f5aa7e3c-9c22-41bf-b37e-005d6ba57fb4,a298e5f5-0ea8-429f-9baf-ea9bf7b67881,2024-10-14,403901.31230020174
6d20d6a3-1c11-47f5-86f7-93aad98e1003,f179e054-e018-4136-943e-edefec9a1379,2024-05-24,41357.49778585021
83092500-1bc5-4d38-8dfa-13e521396bc2,88dc632e-bc5b-4da3-9bcc-e932aa46ba85,2025-04-05,52514.37308387693
2c4841fd-7bc3-4326-a816-f39823f93ce3,c114e1df-2d11-4ea8-9af0-a35d1e863d4f,2024-09-04,249170.54106680708
b3957b87-f0d0-4eaf-82bd-309a2656d7f7,2359c81b-4bf8-4eec-9900-b5eb95ee2e27,2025-03-05,131896.15422673468
efeecc2f-86f9-46c1-bcbe-d41d97a9ea56,b913587f-9ebb-4255-b0de-fb39ce9cf2f7,2024-08-06,302884.1593733228
fedbfc08-386b-42ec-9aed-49e952738d89,bf5cb1a4-6f8c-4ecf-8928-7cd9c7c4ea30,2024-08-17,280787.31140840123
0bab3d0e-0db1-44c0-b314-1a3ed5ae98ea,052a3ea2-faf5-4cbd-8dab-3537591bba6f,2024-04-18,184834.87866833765
6c865862-9e0c-44d1-8f94-a6c8fbd6b4f5,d8716f19-2542-4e43-91b1-090e667efb84,2024-07-23,38705.72885498955
ffeb5129-164b-4886-b1bb-6ed784e95db2,909f515d-ecaf-4166-952d-4776b6ff0753,2025-01-15,147075.4360163006
a6da1b95-1257-49a3-be94-3c997cebabc5,41bd24e3-45c3-4f91-a4f5-0eeb3cedd0bf,2024-09-20,201400.3729662345
18385811-adc7-4369-a436-9ff9af418b01,bd86aa69-601c-4118-8061-4bc47c5b5a6a,2025-01-21,160938.0799877275
3b3471d8-186c-4585-ac44-3e321c0f0e99,41bd24e3-45c3-4f91-a4f5-0eeb3cedd0bf,2024-07-05,279339.95994206786
7864048e-b31b-4ddd-9a92-c876f57be048,e4bd6f39-6073-4d37-ba41-db9b97762736,2025-03-03,144434.72014409074
aba66b64-6b1d-430d-ab8d-cf2a8d1d0283,ba069e54-d739-428c-b357-d668a3ded870,2024-10-19,155860.70673816782
5522675b-e55b-479e-9031-a5b4dadcd3ad,f8fb2a2a-4051-47fd-83ed-6e29bd8180a6,2024-06-23,219098.1458457243
0ebc1cff-7ded-4965-b628-03d18e2f6baa,916893e2-3387-4e79-937d-2e9d7cfd6c4f,2024-06-18,190600.78942968958
cfb6d2c9-46da-42be-aef0-556404bd1f3c,f1395b49-02ad-49ea-b990-c174f2080ba9,2024-12-18,52514.37308387693
50f12e45-437a-4995-b793-c2931936a4d9,d889a3a6-e770-479d-8fb3-d918540fb378,2025-02-09,82733.38839935476
e89e0691-b0cd-4cd4-8410-ecb67aa4e7b7,1bcbed59-4a4b-4b83-9c9e-097c47dcb66b,2025-02-14,144244.24082223658
9b88915c-98e4-4217-b54a-746efd8efcb2,8bad6155-9f40-4dee-93b4-672e942b587a,2024-12-04,207938.1665036712
0e5460dc-c0c7-4956-a5fc-4a39f1fe0feb,bb9d4639-0019-41ba-a3be-d912d349f343,2024-11-15,381035.3322864908
02226f87-7ef1-4fd2-a8e0-66ff695d7a48,7d0151ad-227e-4e54-941a-c7380372e53a,2024-12-20,249970.00362732692
fe02e6e0-d5e8-4973-8bfb-6ae63ca697e4,f5f414bc-ce13-4aa3-9665-1b377ccd10cd,2024-04-26,59026.69306079997
d97baa95-893c-484b-804e-2db90cea520d,07be698b-40cf-4003-b4ec-bb40ae3eed56,2024-10-19,123906.62553601843
219f66a0-71df-4052-8003-cbfb82ea506c,f1abcb79-6ff9-453f-bb3d-081717f5b333,2025-01-17,67166.06506712572
c7711ce9-07f7-46c0-bd0a-ac180731ce72,32a3d1dc-6eca-4813-9761-417003352f0c,2024-06-25,31649.609936220586
25cc4c73-be62-4477-84d2-083eb1cb1523,df99635e-98f9-4f91-bec3-b161e4ed0bf6,2024-09-19,82733.38839935476
f256c33c-1bdd-44bc-9af3-8a99d5599ccb,2359c81b-4bf8-4eec-9900-b5eb95ee2e27,2024-04-24,83794.15438002482
588e2feb-ac18-48ea-9be2-b6825edc9607,7b06c9d8-f068-4045-a98f-aed6c4b83689,2025-01-10,287385.50603262096
f3197a87-f092-490f-914a-bf73072451bc,69847458-7939-451d-869e-8a28da50caf0,2024-06-28,20492.734638193862
7030ee6b-08bd-44e5-ba31-faa38704359e,1bcc19bd-6cd7-4a45-9a7b-ce3a001ef211,2024-08-28,48411.76687344274
c99cbdc6-da30-403d-84c9-92d47992986c,d889a3a6-e770-479d-8fb3-d918540fb378,2024-07-16,102011.7182278495
047f42e5-1c73-4f89-81c9-e5f3b628571e,7d0151ad-227e-4e54-941a-c7380372e53a,2024-04-22,286340.4249552361
3c03ae57-9ba3-41cf-8bfa-9ceaa6616add,7acce5dc-44c4-42f8-a3b9-412924ec364b,2024-12-07,27153.243573332773
c8532765-8a6f-47dd-9d91-5af48c5ddc5a,7b69e943-bd88-4276-b313-3cac27449404,2024-11-04,84735.04393387237
2114401d-9f10-465b-bc5a-3cec499d6d33,3802c9bf-0d7d-4359-8a5d-a6615fbc198c,2024-11-02,190600.78942968958
721ad500-4f75-4790-b096-77a660f65f94,1cc3d356-d994-483b-83d8-c44464f3bac2,2024-07-27,135406.02197088252
322d8d93-f451-4490-9bd4-6ce200766a25,88dc632e-bc5b-4da3-9bcc-e932aa46ba85,2024-10-16,180762.72078868316
fc62a20c-5a4a-45d0-b139-dc973463a09c,2e251273-eb36-4863-a509-b384f1f0c474,2024-07-10,108193.094104433
af6567be-94e7-4c38-b1c4-31c78a984bd8,3c5a6ac9-6e4d-4e39-bcfe-fd5aa9fd9de6,2024-06-11,183237.78986274722
75264cfb-4f87-40c9-9bc3-c70dc5a32afa,f1395b49-02ad-49ea-b990-c174f2080ba9,2024-09-14,62240.65376116091
60db064b-92cf-400e-b3d0-5d6ecd28b33e,bf60b0b2-4738-43d4-957e-517ab8ab7d08,2024-07-06,190600.78942968958
b84fc67a-3d3e-413c-8fb8-fa29bd243217,916893e2-3387-4e79-937d-2e9d7cfd6c4f,2025-03-28,96529.54241143906
90b63467-974c-4c40-9067-8e5a824099f5,67897b2f-cd5d-442b-90c2-162765744866,2024-09-07,167562.30830207033
bf9fed09-0904-4b08-b00e-b9d2bdf2ed54,054a8439-e1b4-4fc7-b746-bc76ab48a478,2024-12-29,267339.65836722637
fe6e7b3e-1f53-46ec-890b-9300874a39f9,9aaa986a-1f7e-496f-9f8f-2bb5ce6a7704,2025-02-02,268566.43803336023
9517b9b7-ddb8-4819-8da8-093567c66804,cef16537-ca93-4ce2-b7d7-d9b086b87cb9,2024-04-09,138277.46153440612
6ad40de3-c4ce-4bba-8330-4c05c934326d,5384f41a-7e38-4f21-8df2-efaf33adaa70,2024-05-24,36246.56217038802
c55f4167-6d01-456a-b56d-984ffbe07cd9,a04903aa-16f1-4cb1-a2e4-bccf74fd9d17,2024-11-18,152516.8087663221
944ef59a-4059-440c-9dd5-18a96ab63164,b913587f-9ebb-4255-b0de-fb39ce9cf2f7,2024-07-18,185756.8579600625
d0e19899-dbdc-4f97-9a50-ba5a8c604085,0bb5d8c7-88cd-493c-9931-a143491b1333,2025-03-11,333803.6622700605
21510a59-8382-4098-ad65-9aa47cd2e936,6f32bbc7-42db-4ea8-8b1c-a4666b4aa5fc,2024-05-08,130799.17597709832
59691c39-3090-4200-b022-fd0612c31884,d1ae2e4a-7e66-429f-a9b0-01f7781f2200,2024-08-25,144145.85482034675
d9fe0d9e-18e6-4639-860e-fe9c009e87fe,f5cdf4c5-9648-4b5e-b53d-2dbdb55a7bcd,2025-02-20,122563.93010282065
c274932e-ca66-4d45-bca2-1fd974929690,0b898181-ea9c-4d69-b20a-2f62fa44f1c4,2024-07-11,426074.82614661305
5e24ab21-874f-4d51-83f0-d774ae455b68,cbbc3d07-08c0-4158-930f-2d29e736bac0,2024-09-21,1782.8784859285247
6fc21a1c-584f-4847-8510-7c227adc9748,7d0151ad-227e-4e54-941a-c7380372e53a,2024-06-28,309339.21782496426
ea787ef7-eed1-46cf-be05-129243b111e4,535b47a6-5330-4b9c-93ae-fcce5a1e71e9,2025-04-05,307574.0774079537
db624441-962d-4f06-80f3-3b95c93aa0b5,2359c81b-4bf8-4eec-9900-b5eb95ee2e27,2024-09-22,136520.44049101605
e08c4920-0a37-4e7c-9b2c-a2b34666d81e,edeb5862-dd0e-41e2-a8bd-ed21f80c01b8,2024-11-09,41357.49778585021
228822da-6a7c-4b08-bf67-85a76c4e407c,aa6cdce8-a46b-45d7-a7ed-c338c616bc47,2024-06-22,56640.910806692045
3c693de9-f8f2-46e2-b785-eb19351a3b15,9aaa986a-1f7e-496f-9f8f-2bb5ce6a7704,2024-07-08,121267.34682196088
943edd10-ad55-402a-8893-d43ffd4b14bb,d09e17ad-5ea7-4b5b-a12c-dd3ab64300e2,2024-06-30,77133.64544488591
437d0070-29d9-4c2a-9153-2da23e5e6738,fa2afc0b-c52b-407b-ae06-793fa753f0af,2025-03-24,66082.81197956894
b9a0a8e9-411d-425a-aea2-9a2608ec1008,76afefd5-77ec-4e0f-8527-518ee7d79b85,2025-02-26,160053.53804420578
d2bb1a70-9843-4b69-84f6-6a3c21d7b7e2,4be62a7e-b067-4374-90c0-818b07314189,2024-10-13,125363.56519298932
f15461f4-9f06-4790-bd4a-dcbdaf8eecfc,914b2c8e-ee5a-4240-81d2-28835ec1e9ba,2024-08-10,82733.38839935476
84f79d32-22c9-4b24-9b8c-5edf904ddec8,c1272326-f99b-48b6-a535-052c9885f403,2024-10-27,264178.95806553523
40d27527-6ec0-47b9-a479-7e9d6d39a362,cd283c28-80e4-4c93-b5f4-3712efd701a0,2024-08-05,67166.06506712572
69257531-13b3-452f-a66d-73f3f80fd74f,d805b906-7bfb-49d1-8778-f12c47a6dc3a,2025-02-11,11156.875298026724
f1f4c2c8-0caf-4b3d-801a-6d41b3f3edce,a298e5f5-0ea8-429f-9baf-ea9bf7b67881,2024-10-25,62240.65376116091
4e6d0c57-31f2-4e22-848e-8066b6be31a7,d8716f19-2542-4e43-91b1-090e667efb84,2024-09-13,243472.60522019002
a72abfb4-206e-4b8a-b24d-a38669b1bb2b,4a8a7e9c-d144-42d8-9aac-83d31df375f8,2025-01-11,301870.4129361836
8d2b1d45-91da-4df1-9e7c-7ca5fb0bea38,168fa05f-d75e-4792-a89d-8eb519ea3134,2024-08-04,18212.99421679569
6f71a64d-a993-4719-93db-598f8fdf72ff,27953190-c01e-444f-b608-2d349d03e79a,2024-11-03,201400.3729662345
1a920dad-f4bc-469c-a584-2e497079d431,ae9fde73-fa2a-4276-b023-5e978dc09e8d,2024-08-13,208569.88754126424
8c736824-7e19-4dc4-85bd-876eb0079868,54cac700-48ce-4e8d-bc28-f6a3308a06c1,2025-03-13,153640.8677294834
f7cfbe35-4dcc-43f1-8318-39c17f7c6db0,7b845ca3-c6cc-4327-819f-05fd841ba86f,2024-07-30,47161.11029286232
3c7339d3-a130-486c-89a8-e95c69434d9e,bd86aa69-601c-4118-8061-4bc47c5b5a6a,2024-07-23,136351.04430235468
b5df7b54-0315-4459-b5fd-9430281ae2d3,5b15a496-5076-40cf-be24-52b852b0ba71,2024-08-17,225022.49519631197
4bf596a6-c2a2-4a2f-bbf2-68d01a70e473,7d0151ad-227e-4e54-941a-c7380372e53a,2025-04-05,73782.131960847
afd1f974-d07a-42dd-a3e4-ddc6260eddaf,7b845ca3-c6cc-4327-819f-05fd841ba86f,2024-10-02,1782.8784859285247
